SAGDP4N Compensation of employees 1/,,,,,
(Thousands of dollars) ,,,,,
Bureau of Economic Analysis ,,,,,
State or DC,,,,,
GeoFips,GeoName,LineCode,Description,1997,1998
36000,New York,10,    Utilities,3479477,3668178
36000,New York,11,    Construction,12547384,14406056
36000,New York,12,    Manufacturing,36637152,38438191
36000,New York,13,      Durable goods manufacturing,21011067,22543004
36000,New York,14,        Wood product manufacturing,321885,353166
36000,New York,15,        Nonmetallic mineral product manufacturing,1130179,1191505
36000,New York,16,        Primary metal manufacturing,874734,936209
36000,New York,17,        Fabricated metal product manufacturing,2827244,3028092
36000,New York,18,        Machinery manufacturing,4177906,4264929
36000,New York,19,        Computer and electronic product manufacturing,4495733,5042200
36000,New York,20,"        Electrical equipment, appliance, and component manufacturing",1110469,1199387
36000,New York,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",2215749,2469242
36000,New York,22,        Other transportation equipment manufacturing,653341,679640
36000,New York,23,        Furniture and related product manufacturing,673027,756870
36000,New York,24,        Miscellaneous manufacturing,2530800,2621763
36000,New York,25,      Nondurable goods manufacturing,15626085,15895187
36000,New York,26,        Food and beverage and tobacco products manufacturing,2464673,2607559
36000,New York,27,        Textile mills and textile product mills,981629,1029645
36000,New York,28,"        Apparel, leather, and allied product manufacturing",2602783,2595536
36000,New York,29,        Paper manufacturing,1393257,1390902
36000,New York,30,        Printing and related support activities,1954280,2077153
36000,New York,31,        Petroleum and coal products manufacturing,219987,224013
36000,New York,32,        Chemical manufacturing,4724113,4617159
36000,New York,33,        Plastics and rubber products manufacturing,1285363,1353220
36000,New York,34,    Wholesale trade,20590519,22338459
36000,New York,35,    Retail trade,20646972,22107593
36000,New York,36,    Transportation and warehousing,9330772,9934251
36000,New York,37,      Air transportation,2143479,2320659
36000,New York,38,      Rail transportation,490304,528076
36000,New York,39,      Water transportation,251293,248887
36000,New York,40,      Truck transportation,1636778,1737905
36000,New York,41,      Transit and ground passenger transportation,1459309,1572046
36000,New York,42,      Pipeline transportation,30983,34114
36000,New York,43,      Other transportation and support activities,2707745,2883053
36000,New York,44,      Warehousing and storage,610881,609509
36000,New York,45,    Information,18251836,20244970
36000,New York,46,      Publishing industries (except Internet),6431020,7112778
36000,New York,47,      Motion picture and sound recording industries,3067476,3367172
36000,New York,48,      Broadcasting (except Internet) and telecommunications,7080838,7816305
36000,New York,49,"      Data processing, hosting, and other information services",1672501,1948715
36000,New York,50,"    Finance, insurance, real estate, rental, and leasing",69241750,74052372
36000,New York,51,      Finance and insurance,61969674,66124951
36000,New York,52,"        Monetary Authorities- central bank, credit intermediation, and related services",14786550,15393545
36000,New York,53,"        Securities, commodity contracts, and other financial investments and related activities",36128536,39358868
36000,New York,54,        Insurance carriers and related activities,11014869,11322720
36000,New York,55,"        Funds, trusts, and other financial vehicles",39720,49818
36000,New York,56,      Real estate and rental and leasing,7272076,7927421
36000,New York,57,        Real estate,5758289,6288832
36000,New York,58,        Rental and leasing services and lessors of nonfinancial intangible assets,1513787,1638589
36000,New York,59,    Professional and business services,52050377,58450790
36000,New York,60,"      Professional, scientific, and technical services",30290631,34292478
36000,New York,61,        Legal services,7726816,8589089
36000,New York,62,        Computer systems design and related services,4367182,5271122
36000,New York,63,"        Miscellaneous professional, scientific, and technical services",18196633,20432267
36000,New York,64,      Management of companies and enterprises,10531671,11783196
36000,New York,65,      Administrative and support and waste management and remediation services,11228075,12375116
36000,New York,66,        Administrative and support services,10529979,11640544
36000,New York,67,        Waste management and remediation services,698096,734572
36000,New York,68,"    Educational services, health care, and social assistance",44378413,47200856
36000,New York,69,      Educational services,7989119,9035609
36000,New York,70,      Health care and social assistance,36389294,38165248
36000,New York,71,        Ambulatory health care services,12579911,13383556
36000,New York,72,        Hospitals,13937325,14370089
36000,New York,73,        Nursing and residential care facilities,5087837,5419317
36000,New York,74,        Social assistance,4784220,4992286
36000,New York,75,"    Arts, entertainment, recreation, accommodation, and food services",12519815,14015596
36000,New York,76,"      Arts, entertainment, and recreation",4022208,4535094
36000,New York,77,"        Performing arts, spectator sports, museums, and related activities",2931637,3289438
36000,New York,78,"        Amusement, gambling, and recreation industries",1090571,1245656
36000,New York,79,      Accommodation and food services,8497606,9480503
36000,New York,80,        Accommodation,2244582,2523430
36000,New York,81,        Food services and drinking places,6253024,6957072
36000,New York,82,    Other services (except government and government enterprises),10164894,10947613
36000,New York,83,  Government and government enterprises,73836185,76970932
36000,New York,84,    Federal civilian,7697790,7810350
36000,New York,85,    Military,1148354,1169029
36000,New York,86,    State and local,64990041,67991553
36000,New York,,Addenda:,,
36000,New York,87,Natural resources and mining,782506,811405
36000,New York,88,Trade,41237491,44446052
36000,New York,89,Transportation and utilities,12810249,13602428
36000,New York,90,Private goods-producing industries 2/,49967041,53655652
36000,New York,91,Private services-providing industries 3/,260654825,282960679
37000,North Carolina,1,All industry total,126354629,135942991
37000,North Carolina,2,  Private industries,101910763,109931790
37000,North Carolina,3,"    Agriculture, forestry, fishing, and hunting",686405,728486
37000,North Carolina,4,      Farms,455881,493175
37000,North Carolina,5,"      Forestry, fishing, and related activities",230523,235312
37000,North Carolina,6,"    Mining, quarrying, and oil and gas extraction",194006,226125
37000,North Carolina,7,      Oil and gas extraction,(T),(T)
37000,North Carolina,8,      Mining (except oil and gas),182810,214558
37000,North Carolina,9,      Support activities for mining,(T),(T)
37000,North Carolina,10,    Utilities,1506930,1232846
37000,North Carolina,11,    Construction,6860702,7616320
37000,North Carolina,12,    Manufacturing,30525601,31612815
37000,North Carolina,13,      Durable goods manufacturing,15200828,16125055
37000,North Carolina,14,        Wood product manufacturing,1007482,1083580
37000,North Carolina,15,        Nonmetallic mineral product manufacturing,820236,839359
37000,North Carolina,16,        Primary metal manufacturing,376330,410676
37000,North Carolina,17,        Fabricated metal product manufacturing,1574229,1650251
37000,North Carolina,18,        Machinery manufacturing,1737971,1797367
37000,North Carolina,19,        Computer and electronic product manufacturing,3650391,3684187
37000,North Carolina,20,"        Electrical equipment, appliance, and component manufacturing",1827121,1877183
37000,North Carolina,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",1159984,1472869
37000,North Carolina,22,        Other transportation equipment manufacturing,242264,285097
37000,North Carolina,23,        Furniture and related product manufacturing,2141230,2300619
37000,North Carolina,24,        Miscellaneous manufacturing,663592,723866
37000,North Carolina,25,      Nondurable goods manufacturing,15324773,15487760
37000,North Carolina,26,        Food and beverage and tobacco products manufacturing,2673971,2770474
37000,North Carolina,27,        Textile mills and textile product mills,4643537,4579016
37000,North Carolina,28,"        Apparel, leather, and allied product manufacturing",1593307,1541898
37000,North Carolina,29,        Paper manufacturing,1140892,1139417
37000,North Carolina,30,        Printing and related support activities,649183,685188
37000,North Carolina,31,        Petroleum and coal products manufacturing,64207,58972
37000,North Carolina,32,        Chemical manufacturing,3041832,3132783
37000,North Carolina,33,        Plastics and rubber products manufacturing,1517844,1580013
37000,North Carolina,34,    Wholesale trade,6858221,7417051
37000,North Carolina,35,    Retail trade,9419488,9968689
37000,North Carolina,36,    Transportation and warehousing,4602773,4897457
37000,North Carolina,37,      Air transportation,905313,934083
37000,North Carolina,38,      Rail transportation,175427,184459
37000,North Carolina,39,      Water transportation,60005,60366
37000,North Carolina,40,      Truck transportation,1919999,2033823
37000,North Carolina,41,      Transit and ground passenger transportation,85731,94201
37000,North Carolina,42,      Pipeline transportation,6638,(T)
37000,North Carolina,43,      Other transportation and support activities,982364,1055064
37000,North Carolina,44,      Warehousing and storage,467296,529297
37000,North Carolina,45,    Information,3147075,3527228
37000,North Carolina,46,      Publishing industries (except Internet),846424,963449
37000,North Carolina,47,      Motion picture and sound recording industries,70481,81726
37000,North Carolina,48,      Broadcasting (except Internet) and telecommunications,1675706,1901693
37000,North Carolina,49,"      Data processing, hosting, and other information services",554464,580360
37000,North Carolina,50,"    Finance, insurance, real estate, rental, and leasing",7399718,8456425
37000,North Carolina,51,      Finance and insurance,6157111,7094597
37000,North Carolina,52,"        Monetary Authorities- central bank, credit intermediation, and related services",3119884,3667688
